env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,hellaswag,,01HA6C519W9KWXWN369BDYRMGF,,,,,,,,,,,2023-09-13 06:11:27.210345 +0000 UTC,01HA6C519YA7J5JYYKAP20Q70E,hellaswag-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,hellaswag,,01HA6C519W9KWXWN369BDYRMGF,,,,,,,,,,,2023-09-13 09:05:06.216143 +0000 UTC,01HA6C519YA7J5JYYKAP20Q70E,hellaswag-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,hellaswag,,01HA6C519W9KWXWN369BDYRMGF,,,,,,,,,,,2023-09-13 12:37:43.056855 +0000 UTC,01HA6C519YA7J5JYYKAP20Q70E,hellaswag-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,hellaswag,,01HA6C519W9KWXWN369BDYRMGF,,3.76,0.25731925911173076,1.3866974115371704,0.10232852843339142,0.25731925911173076,353.6603,10042,28.394,3.551,,01HA6C519YA7J5JYYKAP20Q70E,hellaswag-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,1,hellaswag,,01HABPEJ7ZRMQ37FXZJDCGN0NW,,3.76,0.25731925911173076,1.3865402936935425,0.10232852843339142,0.25731925911173076,95.3966,10042,105.266,13.166,,01HABPEJ821A73FR0ZPJWMZRMP,hellaswag-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,1,hellaswag,,01HABPEN2KY4ZFR9VHM3E2PJNA,,3.76,0.25721967735510853,1.3863855600357056,0.2442140783229383,0.25721967735510853,106.7364,10042,94.082,11.767,,01HABPEN2NQTBD38YC1YZEZ2CT,hellaswag-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,1,hellaswag,,01HABPEQZNZZRN03M5NPK4QM2C,,3.76,0.2550288787094204,1.3868969678878784,0.19717418307887993,0.2550288787094204,134.5581,10042,74.629,9.334,,01HABPEQZRH1QQJX7ZRGYEENMB,hellaswag-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,8,1,hellaswag,,01HABPEXW7C2870GEGG5AKR17W,,3.76,0.2568213503286198,1.3862614631652832,0.1064295790858245,0.2568213503286198,135.5889,10042,74.062,9.263,,01HABPEXW9BXVWGHQCA1YH473K,hellaswag-google-t5-small-lm-adapt-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,1,hellaswag,,01HABPEZQRDNRCY647X9XJ7GQ3,,3.76,0.2551284604660426,1.3862441778182983,0.2494200557332409,0.2551284604660426,138.6968,10042,72.403,9.056,,01HABPEZQTHWQ95CZSE35EF75K,hellaswag-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,1,hellaswag,,01HABPF3T8G7F15TE24QGRE8NK,,3.76,0.25692093208524197,1.3864623308181763,0.16331531039518454,0.25692093208524197,135.9331,10042,73.875,9.24,,01HABPF3TB9010T2NXB12Y01TA,hellaswag-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,1,hellaswag,,01HABPF5Q1CEF7MM7Q749C1492,,3.76,0.25433180641306513,1.3864480257034302,0.19978300158436266,0.25433180641306513,135.3879,10042,74.172,9.277,,01HABPF5Q3GPBVHEVNYJRVCCH6,hellaswag-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,1,hellaswag,,01HABPF6XSF1JW2MYD45X8NMQ6,,,,,,,,,,,2023-09-15 06:31:32.385045 +0000 UTC,01HABPF6XV6A14JCEZAVQSRXC5,hellaswag-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,1,hellaswag,,01HABPF6XSF1JW2MYD45X8NMQ6,,3.76,0.25941047600079664,1.3864413499832153,0.18768755605205886,0.25941047600079664,152.5837,10042,65.813,8.232,,01HABPF6XV6A14JCEZAVQSRXC5,hellaswag-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,1,hellaswag,,01HABPFCNR13BRMXXSPV6G3JXC,,,,,,,,,,,2023-09-15 06:32:04.986809 +0000 UTC,01HABPFCNTXQ1KXSVHA0Y3V49Y,hellaswag-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,1,hellaswag,,01HABPFCNR13BRMXXSPV6G3JXC,,3.76,0.2606054570802629,1.3864102363586426,0.14287093697134598,0.2606054570802629,113.2064,10042,88.705,11.095,,01HABPFCNTXQ1KXSVHA0Y3V49Y,hellaswag-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,1,hellaswag,,01HABPFEJRKMZ61B331JDXC6G9,,,,,,,,,,,,01HABPFEJT0VDCY0N8GB3NV9EN,hellaswag-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,1,hellaswag,,01HABPFEJRKMZ61B331JDXC6G9,,3.76,0.25632344154550885,1.386126160621643,0.11586482059612267,0.25632344154550885,166.0095,10042,60.491,7.566,,01HABPFEJT0VDCY0N8GB3NV9EN,hellaswag-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,1,hellaswag,,01HABPFFMPHB5W8MSZY8VVD51Y,,3.76,0.2531368253335989,1.3863071203231812,0.1627419791535442,0.2531368253335989,147.7908,10042,67.947,8.499,,01HABPFFMR4093SPRMCYWSXGZQ,hellaswag-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,1,hellaswag,,01HABPFNQ6QF0BZDDS70ZSZXZX,,3.76,0.25642302330213107,1.3863564729690552,0.12975147216068636,0.25642302330213107,132.9104,10042,75.555,9.45,,01HABPFNQ80AD8GP7VDW97J541,hellaswag-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,1,hellaswag,,01HABPFQFNCJ0NJ616T63Q4QFP,,3.76,0.2552280422226648,1.3870331048965454,0.17534675085292373,0.2552280422226648,126.0025,10042,79.697,9.968,,01HABPFQFP8GW6Q96H5J3PNEC5,hellaswag-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,2,hellaswag,,01HABPFRTPMP4FDPKMBSWFPEED,,3.76,0.25731925911173076,1.386486530303955,0.10232852843339142,0.25731925911173076,125.5778,10042,79.966,10.002,,01HABPFRTRR50H3ZP4V4KS2QAR,hellaswag-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,2,hellaswag,,01HABPFVPJZVQ8G0E6TBWFA108,,3.76,0.25761800438159727,1.3878496885299683,0.1808108145635117,0.25761800438159727,135.1234,10042,74.317,9.295,,01HABPFVPMMEZNNY7Z8MYY8C7W,hellaswag-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,2,hellaswag,,01HABPG216C5C9DS1A89A60F5G,,3.76,0.2551284604660426,1.3862441778182983,0.2494200557332409,0.2551284604660426,151.3623,10042,66.344,8.298,,01HABPG218VNSRAEWAR5N2C8YM,hellaswag-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,2,hellaswag,,01HABPG3X5AE1ZCKJHZGS8JRHA,,3.76,0.25761800438159727,1.386474847793579,0.19793036547021667,0.25761800438159727,120.27,10042,83.495,10.443,,01HABPG3X7Y4PDCXH3ZPVJ7ECG,hellaswag-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,2,hellaswag,,01HABPG7Z2R73M96FJ15F4ZZ5C,,3.76,0.25433180641306513,1.3864480257034302,0.19978300158436266,0.25433180641306513,145.5217,10042,69.007,8.631,,01HABPG7Z4GZWDXDSX2N87CCCK,hellaswag-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,2,hellaswag,,01HABPGAWCD6AGGYF7P2J9WF5F,,3.76,0.2575184226249751,1.386413335800171,0.10313296486917313,0.2575184226249751,213.973,10042,46.931,5.87,,01HABPGAWEF12216FWXKB4YAE3,hellaswag-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,2,hellaswag,,01HABPGDTZH9PCESMRXWWPYDET,,,,,,,,,,,2023-09-15 06:32:37.664047 +0000 UTC,01HABPGDV1Q5M55AXPAZ3PXMVN,hellaswag-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,2,hellaswag,,01HABPGDTZH9PCESMRXWWPYDET,,3.76,0.25652260505875324,1.3862056732177734,0.10811111697446435,0.25652260505875324,120.6063,10042,83.263,10.414,,01HABPGDV1Q5M55AXPAZ3PXMVN,hellaswag-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,8,2,hellaswag,,01HABPGEXPMBF67NZ21J3X7DD4,,3.76,0.2568213503286198,1.3862614631652832,0.1064295790858245,0.2568213503286198,135.8627,10042,73.913,9.245,,01HABPGEXSC1NA305JSWNTA1DK,hellaswag-google-t5-small-lm-adapt-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,2,hellaswag,,01HABPGMACP7D8XYGQMV77APV0,,3.76,0.25731925911173076,1.3863719701766968,0.10232852843339142,0.25731925911173076,142.7176,10042,70.363,8.801,,01HABPGMAE43AAZHASZ55HV2Q3,hellaswag-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,2,hellaswag,,01HABPGNZD2W3Z1TEGSPHQSF4N,,3.76,0.25632344154550885,1.386126160621643,0.11586482059612267,0.25632344154550885,167.679,10042,59.888,7.491,,01HABPGNZF50CJ02497VMNS9PD,hellaswag-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,2,hellaswag,,01HABPGQF7MEG0T4BXAADB2MFB,,3.76,0.2531368253335989,1.3863071203231812,0.1627419791535442,0.2531368253335989,149.279,10042,67.27,8.414,,01HABPGQFAPYREM2Y8J36Y46X7,hellaswag-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,2,hellaswag,,01HABPGT2DTJJ8RCNFX84WVKAK,,3.76,0.2546305516829317,1.3888344764709473,0.1715202372473594,0.2546305516829317,156.6794,10042,64.093,8.016,,01HABPGT2FEZRCT4RTTVDHVMVZ,hellaswag-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,2,hellaswag,,01HABPGWTTXSGQV2HTGP7CV7RH,,3.76,0.25582553276239794,1.3864755630493164,0.12934478326623444,0.25582553276239794,162.8412,10042,61.667,7.713,,01HABPGWTX7ZD1QZTD54A42P6H,hellaswag-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,3,hellaswag,,01HABPGZJ8SJ1R79JCBWCNKEHA,,,,,,,,,,,,01HABPGZJAHCRDJ66C9M7Z6KDZ,hellaswag-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,3,hellaswag,,01HABPGZJ8SJ1R79JCBWCNKEHA,,,,,,,,,,,2023-09-26 21:31:09.257601 +0000 UTC,01HABPGZJAHCRDJ66C9M7Z6KDZ,hellaswag-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,3,hellaswag,,01HABPGZJ8SJ1R79JCBWCNKEHA,,,,,,,,,,,2023-09-26 21:34:01.534444 +0000 UTC,01HABPGZJAHCRDJ66C9M7Z6KDZ,hellaswag-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,3,hellaswag,,01HABPGZJ8SJ1R79JCBWCNKEHA,,3.76,0.25731925911173076,1.386486530303955,0.10232852843339142,0.25731925911173076,205.9749,10042,48.754,6.098,,01HABPGZJAHCRDJ66C9M7Z6KDZ,hellaswag-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,3,hellaswag,,01HABPH5MNHCHW4FNNK477A9MV,,3.76,0.2550288787094204,1.3868969678878784,0.19717418307887993,0.2550288787094204,134.968,10042,74.403,9.306,,01HABPH5MQ7M172PCT208R0AK2,hellaswag-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,3,hellaswag,,01HABPH7K7Y6Q0D5WR9JFAQZH7,,3.76,0.25761800438159727,1.3878496885299683,0.1808108145635117,0.25761800438159727,134.6336,10042,74.588,9.329,,01HABPH7K9Q0F7Q2RZ0B236QJ6,hellaswag-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,3,hellaswag,,01HABPH8N28ES00TNZM500KB31,,,,,,,,,,,,01HABPH8N4HD0JDNDAQYDTJAZ5,hellaswag-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,3,hellaswag,,01HABPH8N28ES00TNZM500KB31,,,,,,,,,,,2023-09-26 21:34:01.082254 +0000 UTC,01HABPH8N4HD0JDNDAQYDTJAZ5,hellaswag-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,3,hellaswag,,01HABPH8N28ES00TNZM500KB31,,,,,,,,,,,2023-09-26 21:28:46.451036 +0000 UTC,01HABPH8N4HD0JDNDAQYDTJAZ5,hellaswag-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,3,hellaswag,,01HABPH8N28ES00TNZM500KB31,,3.76,0.25473013343955386,1.3863226175308228,0.13362414572980247,0.25473013343955386,134.8762,10042,74.453,9.312,,01HABPH8N4HD0JDNDAQYDTJAZ5,hellaswag-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,8,3,hellaswag,,01HABPHBDJCMQJR7CNMHZ7ZSRE,,3.76,0.2570205138418642,1.386271595954895,0.12076482754938324,0.2570205138418642,107.0626,10042,93.796,11.731,,01HABPHBDMCT1NEQ02BEAFQEGP,hellaswag-google-t5-small-lm-adapt-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,3,hellaswag,,01HABPHEE1AN07T2E23HBFHX8Y,,3.76,0.25692093208524197,1.3875259160995483,0.1867189547610676,0.25692093208524197,105.1741,10042,95.48,11.942,,01HABPHEE3E3GWF9ZWSKW17WRA,hellaswag-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,3,hellaswag,,01HABPHQ49GKV5N4VTZRRHJ8BR,,3.76,0.25433180641306513,1.3867851495742798,0.15424819333069945,0.25433180641306513,106.755,10042,94.066,11.765,,01HABPHQ4BVXQX4KAJRCWDJ7H7,hellaswag-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,3,hellaswag,,01HABPHQM5DV5NDN80MDD2B63C,,3.76,0.25672176857199763,1.3866339921951294,0.11308320895740508,0.25672176857199763,143.6619,10042,69.9,8.743,,01HABPHQM8WDGVGTTCNQRJEECH,hellaswag-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,3,hellaswag,,01HABPHS7D2QKMYN32BRYM4YPM,,3.76,0.25941047600079664,1.3864413499832153,0.18768755605205886,0.25941047600079664,138.4769,10042,72.517,9.07,,01HABPHS7FBQYRXF8G3QRXB4ZJ,hellaswag-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,3,hellaswag,,01HABPHT7TNYD5KXX6VBM4WH41,,3.76,0.25731925911173076,1.3863719701766968,0.10232852843339142,0.25731925911173076,144.1105,10042,69.683,8.716,,01HABPHT7W392VZBFZJ7QZBCD2,hellaswag-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,3,hellaswag,,01HABPHXKZHYQ3HGZZJJJH6TCM,,3.76,0.2531368253335989,1.3863071203231812,0.1627419791535442,0.2531368253335989,162.9005,10042,61.645,7.71,,01HABPHXM10C7PKKZ29GA7AT4M,hellaswag-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,3,hellaswag,,01HABPJ08KNN918VZE3J4B1VS9,,3.76,0.2546305516829317,1.3888344764709473,0.1715202372473594,0.2546305516829317,168.4926,10042,59.599,7.454,,01HABPJ08NDTZTT4Z3GS1DV4WJ,hellaswag-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,-1,1,hellaswag,,01HABPJ6349GJH84KFMGJX59QB,,3.76,0.2582154949213304,1.387682557106018,0.13877083123976944,0.2582154949213304,134.7222,10042,74.539,9.323,,01HABPJ636VPGGVDKQBZDHHM04,hellaswag-jacobmorrison-tk-instruct-small-lora-experiments-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,3,hellaswag,,01HABPJ80DB163ZX5RPY35493Q,,3.76,0.25582553276239794,1.3864755630493164,0.12934478326623444,0.25582553276239794,162.9822,10042,61.614,7.706,,01HABPJ80GF4T22MTQWQHRB487,hellaswag-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,1,1,hellaswag,,01HABPJ95QBA9TSJRK4CWWH190,,3.76,0.25851424019119695,1.386926293373108,0.19156874067812665,0.25851424019119695,211.14,10042,47.561,5.949,,01HABPJ95T3SVD29X1CY0S4FS6,hellaswag-jacobmorrison-tk-instruct-small-lora-experiments-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,2,1,hellaswag,,01HABPJC3AW1TF67QPFVFW952C,,3.76,0.25562636924915355,1.3869956731796265,0.2125739738447959,0.25562636924915355,139.6462,10042,71.91,8.994,,01HABPJC3CY9SMTSTF3KQM9Q2S,hellaswag-jacobmorrison-tk-instruct-small-lora-experiments-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,4,1,hellaswag,,01HABPJF03FJA1SSVEWZVR6Q0E,,3.76,0.25891256721768574,1.386369228363037,0.19663224781174904,0.25891256721768574,138.0577,10042,72.738,9.098,,01HABPJF05V1229FXJYRTSCZRE,hellaswag-jacobmorrison-tk-instruct-small-lora-experiments-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,jacobmorrison/tk-instruct-small-lora-experiments,requirements.txt,3.9,16,1,hellaswag,,01HABPJN0TM4DHX0WDR4KWHKSD,,3.76,0.2548297151961761,1.3870309591293335,0.21557337768549717,0.2548297151961761,139.7723,10042,71.845,8.986,,01HABPJN0WFXASK12YNKNKF9QQ,hellaswag-jacobmorrison-tk-instruct-small-lora-experiments-lora_16-lr_1e-4-seed_1
